scenario,sadness,joy,love,anger,fear,surprise
"due to the increasing use of digital identities, conflicts in dealing with data and traces of deceased people on the internet are to be expected.",0.051931098103523254,0.5101426839828491,0.005258787889033556,0.3517363667488098,0.07090268284082413,0.01002836599946022
questions of long-term storage and access to data also arise for databases of private individuals.,0.020623309537768364,0.02218722738325596,0.003927356563508511,0.8194405436515808,0.12746697664260864,0.006354498211294413
"the industry association bitkom advises relatives to observe the digital legacy just as carefully as paper documents, as important information for surviving dependents can be found there.",0.031073590740561485,0.08788277953863144,0.006610154174268246,0.8207446932792664,0.04867156222462654,0.005017245188355446
a new culture of preservation of knowledge is developing. it now includes new forms of commemoration and mourning - such as a digital mourning culture.,0.06525332480669022,0.26381081342697144,0.010385865345597267,0.4453446865081787,0.20515887439250946,0.010046378709375858
privacy and data protection are guaranteed in virtual space.,0.002144021214917302,0.9849715828895569,0.002751327119767666,0.006647007539868355,0.0027744281105697155,0.0007115124608390033
digital society is aware of the topic of personal digital inheritance in the long term.,0.04830705374479294,0.6396079063415527,0.017239663749933243,0.21904325485229492,0.07007193565368652,0.005730231758207083
social design tasks include the preparation of committees for the new challenge of personal digital inheritance.,0.00845123827457428,0.07821676135063171,0.003235844662413001,0.8337664604187012,0.07417827844619751,0.0021513188257813454
trust is the most important prerequisite for the functioning of social system.,0.03682525083422661,0.17129702866077423,0.004950697999447584,0.5189084410667419,0.2638210356235504,0.004197598434984684
a decisive change in the culture of trust can be observed on the internet.,0.05185782536864281,0.11451458930969238,0.01227057259529829,0.2660716772079468,0.5430366396903992,0.012248738668859005
"variable user identities cause a loss of trust and reputation of people, products and services online.",0.014505529776215553,0.028374167159199715,0.003217807039618492,0.9357126951217651,0.01646317169070244,0.001726713147945702
it will be more difficult to refute the suspicion that your own recommendations have been paid for.,0.06829304993152618,0.0986596867442131,0.01051641907542944,0.6911255717277527,0.12267148494720459,0.008733762428164482
"not only digital products and services, but also opinions are increasingly under the general suspicion of profit-generating marketing.",0.18707652390003204,0.19614659249782562,0.01633717119693756,0.1377391815185547,0.44618669152259827,0.016513919457793236
the internet merely offers the technical framework for an increasing social need for detailed information on products and people.,0.0638948380947113,0.38183292746543884,0.009959429502487183,0.33964061737060547,0.1889709085226059,0.01570124179124832
"new types of internet services, such as „klout“, create personal online record reputation, containing comments, prefferences, networks and more and aim to create a digital twin of the user itself.",0.029365045949816704,0.6611021757125854,0.006089394446462393,0.2569451630115509,0.0410158596932888,0.005482380744069815
nine billion people worldwide use the social network meta to present themselves and their activities online.,0.04702131822705269,0.036936644464731216,0.0019532081205397844,0.6786153316497803,0.23154842853546143,0.003925061784684658
the disclosure of personal interests and wishes leads to people being researched online in order to get an initial assessment of them.,0.0068587190471589565,0.9713891744613647,0.012911101803183556,0.006114321760833263,0.0009069366496987641,0.0018197452882304788
ubiquitous transparency allows very personal details about a person to come to light to create trust.,0.03086690604686737,0.6004312634468079,0.006455853581428528,0.24832241237163544,0.10788258165121078,0.006040976848453283
the usage of the web 3.0 enables everyone to receive information on other people instantly and thus creates trust.,0.5713321566581726,0.024728043004870415,0.0024351764004677534,0.20270824432373047,0.19537506997585297,0.003421259578317404
digital services such as peerindex derive their influence from the web activities of an internet user and place his online behaviour on a defined scale.,0.051210615783929825,0.09079110622406006,0.004754866939038038,0.12495432049036026,0.7183970808982849,0.009891968220472336
"a specific index can be used as a universal indicator for a persons 'or companies' reputation, products or services in the real world.",0.0889400988817215,0.03696621581912041,0.0033613163977861404,0.8334128856658936,0.03415822610259056,0.0031613283790647984
"parameters of the trust index are used to determine the digital reputation, but are still highly controversial, as they are already being used for both private and professional decisions.",0.06034504249691963,0.13341110944747925,0.014859027229249477,0.5859271883964539,0.18762607872486115,0.017831459641456604
wired magazine reports on cases in which applications for advertised positions have been rejected due to a digital trust index score that is too low.,0.0651627629995346,0.05750178545713425,0.009375013411045074,0.7308011651039124,0.1315101832151413,0.005649046506732702
"there have been important research activities on digital trust reputation in germany, conducted by hiig and weizenbaum institute.",0.08515533804893494,0.30857768654823303,0.009893525391817093,0.3870735764503479,0.1972878873348236,0.01201201044023037
it is necessary to pursue the question of the extent to which a “virtual reputation” can be applied to everyday life outside the internet and what consequences occur from that.,0.10420853644609451,0.6624017357826233,0.008287984877824783,0.16200754046440125,0.0505225732922554,0.012571689672768116
"the rights holders still try to protect their digital content in the traditional way, e.g. by using copy protection techniques to prevent improper distribution.",0.04347577691078186,0.061618730425834656,0.010105397552251816,0.8137796521186829,0.059862203896045685,0.011158246546983719
